"Studio_Units","One_Bedroom_Units","Two_Bedroom_Units","Three_Bedroom_Units","Four_Bedroom_Units","Five_Bedroom_Units","Six_Bedroom_Units","Total_Units","Start Year","Latitude","Longitude"
0,0,6,12,0,0,0,18,2015,40.680704,-73.906598
0,0,2,0,0,0,0,8,2015,40.68496,-73.915816
35,19,37,21,0,0,0,112,2015,40.829704,-73.905114
12,36,15,0,0,0,0,251,2015,40.756322,-73.999267
0,0,0,0,10,0,0,10,2015,40.816157,-73.898897
0,0,0,8,0,0,0,8,2015,40.817743,-73.896088
49,51,104,0,0,0,0,205,2015,40.711063,-73.990885
5,21,18,11,0,0,0,55,2015,40.849109,-73.89177
0,6,13,9,0,0,0,28,2015,40.848829,-73.886771
2,18,0,0,0,0,0,20,2015,40.847395,-73.89422
17,52,17,4,0,0,0,90,2015,40.851486,-73.911777
70,91,34,0,0,0,0,974,2015,40.747994,-73.942309
0,9,0,9,0,0,0,18,2015,40.682476,-73.911373
1,2,3,0,0,0,0,6,2015,40.682484,-73.911308
0,4,2,0,0,0,0,6,2015,40.682935,-73.938043
2,9,8,0,0,0,0,19,2015,40.681108,-73.910178
0,0,2,13,0,0,0,15,2015,40.81853,-73.953448
0,0,1,2,0,0,0,3,2015,40.575896,-73.99149
0,0,1,2,0,0,0,3,2015,40.575062,-73.998834
0,0,1,2,0,0,0,3,2015,40.57844,-73.984045
0,0,1,2,0,0,0,3,2015,40.575896,-73.991476
1,0,1,1,0,0,0,3,2015,40.579028,-74.00238
0,0,1,2,0,0,0,3,2015,40.578407,-73.984038
0,0,1,2,0,0,0,3,2015,40.579028,-74.002383
7,79,95,18,0,0,0,199,2015,40.824476,-73.912543
18,0,0,0,0,0,0,18,2015,40.732307,-73.987
1,19,31,9,0,0,0,60,2015,40.843001,-73.913498
6,48,28,14,0,0,0,96,2015,40.811367,-73.927649
0,0,5,10,5,0,0,20,2015,40.821117,-73.939468
0,0,4,12,0,0,0,16,2015,40.804275,-73.955
0,1,14,10,0,0,0,25,2015,40.828745,-73.939052
0,0,3,5,8,0,0,16,2015,40.827955,-73.940722
0,5,5,6,0,0,0,16,2015,40.669365,-73.928293
0,2,0,3,0,0,0,5,2015,40.678977,-73.92374
0,0,0,8,0,0,0,8,2015,40.692113,-73.93199
0,0,2,0,0,0,0,2,2015,40.689344,-73.955925
0,0,3,0,0,0,0,3,2015,40.691291,-73.93899
0,0,3,0,0,0,0,3,2015,40.691299,-73.938929
0,6,1,0,0,0,0,7,2015,40.691616,-73.936322
0,1,1,0,0,0,0,2,2015,40.691807,-73.934526
0,1,0,0,1,0,0,2,2015,40.691027,-73.934757
40,17,42,5,0,0,0,211,2015,40.71661,-73.986375
36,24,32,6,0,0,0,195,2015,40.718509,-73.988085
0,24,77,0,0,0,0,101,2015,40.664136,-73.905432
111,7,18,0,0,0,0,136,2015,40.862445,-73.911177
4,22,58,18,0,0,0,102,2015,40.830048,-73.906313
0,6,14,0,0,0,0,21,2015,40.760674,-73.962513
0,0,47,6,0,0,0,53,2015,40.800887,-73.952507
0,0,8,10,0,0,0,18,2015,40.818755,-73.942085
0,0,8,10,0,0,0,18,2015,40.818772,-73.942125
0,0,8,6,4,0,0,18,2015,40.818788,-73.942165
0,0,8,10,0,0,0,18,2015,40.818805,-73.942205
0,5,31,5,0,0,0,41,2015,40.822169,-73.940312
0,4,32,5,0,0,0,41,2015,40.822238,-73.940471
0,0,1,7,7,0,0,15,2015,40.823206,-73.938747
0,0,6,6,0,0,0,12,2015,40.831669,-73.911023
0,0,6,6,0,0,0,12,2015,40.831927,-73.910881
0,0,11,0,0,0,0,11,2015,40.832377,-73.91061
7,13,6,0,0,0,0,26,2015,40.816058,-73.928392
0,0,5,0,0,0,0,5,2015,40.83134,-73.915244
5,7,9,0,0,0,0,21,2015,40.824464,-73.897761
40,0,0,0,0,0,0,40,2015,40.805136,-73.936852
7,48,47,12,0,0,0,114,2015,40.852057,-73.905436
0,0,60,0,0,0,0,60,2015,40.821896,-73.948254
0,10,13,0,0,0,0,23,2015,40.822934,-73.896882
0,1,5,8,4,0,0,18,2015,40.81843,-73.899732
19,42,53,14,0,0,0,128,2015,40.832854,-73.885191
9,25,1,0,0,0,0,35,2015,40.844763,-73.884823
28,72,1,0,0,0,0,101,2015,40.840931,-73.882025
0,0,18,0,0,0,0,18,2015,40.818722,-73.942006
0,5,8,5,0,0,0,18,2015,40.818821,-73.942244
0,0,18,0,0,0,0,18,2015,40.818838,-73.942284
0,0,18,0,0,0,0,18,2015,40.818854,-73.942324
0,0,20,0,0,0,0,20,2015,40.819236,-73.94318
31,50,60,22,1,0,0,164,2015,40.833018,-73.885093
6,188,224,34,0,0,0,454,2015,40.645781,-74.081076
12,67,69,13,0,0,0,161,2015,40.672816,-73.903776
0,6,1,0,0,0,0,7,2015,40.678368,-73.91259
0,0,6,0,0,0,0,6,2015,40.678315,-73.911577
1,2,3,0,0,0,0,6,2015,40.678256,-73.91051
2,0,3,0,0,0,0,5,2015,40.678248,-73.910366
2,0,3,0,0,0,0,5,2015,40.678242,-73.91029
0,0,4,0,0,0,0,4,2015,40.678195,-73.909425
0,0,4,0,0,0,0,4,2015,40.678134,-73.908275
0,0,13,3,0,0,0,16,2015,40.663067,-73.917818
3,0,2,0,0,0,0,5,2015,40.677751,-73.910784
1,6,0,0,0,0,0,7,2015,40.677636,-73.910795
0,0,6,3,0,0,0,9,2015,40.678822,-73.910538
0,0,5,0,0,0,0,5,2015,40.665613,-73.920587
0,3,3,0,0,0,0,6,2015,40.665657,-73.920292
0,0,4,0,0,0,0,4,2015,40.678348,-73.908368
0,0,4,0,0,0,0,4,2015,40.678356,-73.908289
0,1,8,0,0,0,0,9,2015,40.666846,-73.9217
0,0,8,0,0,0,0,8,2015,40.678228,-73.910002
0,0,4,0,0,0,0,4,2015,40.678223,-73.909929
0,0,12,0,0,0,0,12,2015,40.678203,-73.909569
10,25,59,14,0,0,0,108,2015,40.838878,-73.885209
2,35,96,20,0,0,0,153,2015,40.839162,-73.880594
0,14,14,0,0,0,0,28,2015,40.839388,-73.881771
0,0,1,0,0,0,0,108,2015,40.793174,-73.946366
8,32,45,0,0,0,0,85,2015,40.681254,-73.772868
0,13,13,0,1,0,0,27,2015,40.808783,-73.940544
0,5,4,0,0,0,0,9,2015,40.812652,-73.949366
0,1,8,0,0,0,0,9,2015,40.814188,-73.948249
0,6,8,0,0,0,0,14,2015,40.814723,-73.947858
0,0,8,0,0,0,0,8,2015,40.811469,-73.942778
0,6,4,0,0,0,0,10,2015,40.814568,-73.949289
2,10,12,0,0,0,0,24,2015,40.809653,-73.945883
1,11,12,0,0,0,0,24,2015,40.808155,-73.942391
0,2,10,6,0,0,0,18,2015,40.808524,-73.943218
7,17,5,0,0,0,0,29,2015,40.809497,-73.9417
0,1,3,0,0,0,0,4,2015,40.80953,-73.941776
0,4,0,0,0,0,0,4,2015,40.809544,-73.941815
0,1,3,0,0,0,0,4,2015,40.809577,-73.941891
0,0,14,0,0,0,0,14,2015,40.810431,-73.941941
3,10,7,5,0,0,0,25,2015,40.810652,-73.940564
1,4,3,0,0,0,0,8,2015,40.810421,-73.940016
0,4,0,0,0,0,0,4,2015,40.811075,-73.941529
0,4,0,0,0,0,0,4,2015,40.811075,-73.941572
0,4,0,0,0,0,0,4,2015,40.811095,-73.941575
0,4,0,0,0,0,0,4,2015,40.81046,-73.940109
1,0,9,0,0,0,0,10,2015,40.815623,-73.940412
1,12,4,0,0,0,0,17,2015,40.815639,-73.940448
0,0,2,8,0,0,0,10,2015,40.815801,-73.940834
1,0,5,4,0,0,0,10,2015,40.815818,-73.94087
1,0,5,4,0,0,0,10,2015,40.815834,-73.94091
9,10,0,0,0,0,0,19,2015,40.815851,-73.94095
0,0,24,0,0,0,0,24,2015,40.816224,-73.939942
1,2,4,4,0,0,0,11,2015,40.816839,-73.941365
0,3,6,2,0,0,0,11,2015,40.686967,-73.954618
0,4,2,0,0,0,0,6,2015,40.682006,-73.953652
0,3,1,1,0,0,0,5,2015,40.679984,-73.955279
3,5,1,0,0,0,0,9,2015,40.680102,-73.954205
2,3,0,0,0,0,0,5,2015,40.680126,-73.953999
0,6,0,1,0,0,0,7,2015,40.691316,-73.960489
0,0,3,1,0,0,0,4,2015,40.691767,-73.948052
0,0,18,0,0,0,0,18,2015,40.691863,-73.947215
0,1,10,0,0,0,0,11,2015,40.691934,-73.946588
0,4,0,0,0,0,0,4,2015,40.691958,-73.946379
0,1,8,11,0,0,0,20,2015,40.692196,-73.944301
0,0,5,1,0,0,0,6,2015,40.681313,-73.956565
0,0,0,3,0,0,0,3,2015,40.681225,-73.956136
0,0,0,3,0,0,0,3,2015,40.68095,-73.954849
0,0,3,0,0,0,0,3,2015,40.680736,-73.953858
0,4,4,0,0,0,0,8,2015,40.686579,-73.947392
1,4,3,0,0,0,0,8,2015,40.686645,-73.946812
0,3,5,0,0,0,0,8,2015,40.68665,-73.946758
0,0,4,0,0,0,0,4,2015,40.686664,-73.946632
0,0,6,10,0,0,0,16,2015,40.686995,-73.943772
2,0,0,4,3,0,0,9,2015,40.687011,-73.943628
0,0,4,0,0,0,0,4,2015,40.687006,-73.943822
0,4,4,0,0,0,0,8,2015,40.687066,-73.943289
0,1,7,0,0,0,0,8,2015,40.687159,-73.942485
0,6,10,0,0,0,0,16,2015,40.6872,-73.961527
0,3,1,0,0,0,0,4,2015,40.690319,-73.934412
0,4,0,0,0,0,0,4,2015,40.690884,-73.929475
3,1,2,1,0,0,0,7,2015,40.682072,-73.953954
0,2,5,0,0,0,0,7,2015,40.682187,-73.953114
0,0,4,0,0,0,0,4,2015,40.693816,-73.959244
1,1,2,0,0,0,0,4,2015,40.680196,-73.955531
0,3,3,1,0,0,0,7,2015,40.688573,-73.943096
0,2,2,1,0,0,0,5,2015,40.688611,-73.942765
0,0,6,0,0,0,0,6,2015,40.689441,-73.935649
0,0,2,0,0,0,0,2,2015,40.694491,-73.956849
0,0,18,2,0,0,0,20,2015,40.69215,-73.951081
0,2,7,0,0,0,0,9,2015,40.69265,-73.946721
1,0,5,0,0,0,0,6,2015,40.692552,-73.947572
3,1,7,1,0,0,0,12,2015,40.686205,-73.957294
0,0,5,1,0,0,0,6,2015,40.686582,-73.953991
0,3,13,1,0,0,0,17,2015,40.687074,-73.949711
0,6,0,0,0,0,0,6,2015,40.688517,-73.93706
4,1,3,0,0,0,0,8,2015,40.688771,-73.93499
0,4,0,0,0,0,0,4,2015,40.689181,-73.931265
6,0,9,4,0,0,0,19,2015,40.680564,-73.916715
0,0,8,0,0,0,0,8,2015,40.680262,-73.916654
0,6,0,1,0,0,0,7,2015,40.692232,-73.956634
4,4,1,0,0,0,0,9,2015,40.681834,-73.954578
7,3,0,0,0,0,0,10,2015,40.681831,-73.9546
0,2,10,0,0,0,0,12,2015,40.681285,-73.954474
0,2,6,4,0,0,0,12,2015,40.683758,-73.963865
0,4,2,0,0,0,0,6,2015,40.688911,-73.939231
0,0,1,3,0,0,0,4,2015,40.688546,-73.944935
0,12,7,5,0,0,0,24,2015,40.694581,-73.942972
2,12,10,12,0,0,0,36,2015,40.694603,-73.942767
0,0,3,0,0,0,0,3,2015,40.692213,-73.944139
0,153,1,0,0,0,0,154,2015,40.597152,-73.766917
0,2,15,1,0,0,0,18,2015,40.817942,-73.95295
0,2,15,1,0,0,0,18,2015,40.818022,-73.952888
0,6,16,0,0,0,0,22,2015,40.818104,-73.952831
16,191,90,0,0,0,0,297,2015,40.814945,-73.936012
0,0,52,8,0,0,0,60,2015,40.815502,-73.935614
8,0,60,16,0,0,0,84,2015,40.816029,-73.935227
7,92,61,24,0,0,0,184,2015,40.816767,-73.934713
2,3,5,0,0,0,0,50,2015,40.680013,-73.95913
5,12,1,0,0,0,0,18,2015,40.836415,-73.887223
8,20,1,0,0,0,0,29,2015,40.82643,-73.890307
2,31,19,2,3,2,1,60,2015,40.848236,-73.919411
0,2,6,12,1,0,0,21,2015,40.846919,-73.892861
0,5,17,4,0,0,0,26,2015,40.843693,-73.934474
0,0,0,10,0,0,0,10,2015,40.8172,-73.887197
1,11,4,0,0,0,0,16,2015,40.817875,-73.88781
0,9,0,5,0,0,0,14,2015,40.817632,-73.88857
0,5,15,0,0,0,0,20,2015,40.817978,-73.888775
0,0,0,0,8,0,0,8,2015,40.818475,-73.889096
0,0,0,0,8,0,0,8,2015,40.818769,-73.889283
0,12,8,0,0,0,0,20,2015,40.814849,-73.903538
51,10,5,0,0,0,0,66,2015,40.860959,-73.90897
0,12,58,12,0,0,0,82,2015,40.84994,-73.917837
0,22,34,8,0,0,0,64,2015,40.850178,-73.917497
0,4,23,16,0,0,0,43,2015,40.821001,-73.89558
0,6,29,24,0,0,0,59,2015,40.821767,-73.895861
0,46,0,0,0,0,0,46,2015,40.814441,-73.886956
66,131,90,16,0,0,0,303,2015,40.681782,-73.974142
11,20,7,0,0,0,0,190,2015,40.681854,-73.965593
1,1,0,0,0,0,0,8,2015,40.796398,-73.934217
0,21,21,0,0,0,0,64,2015,40.816102,-73.937658
12,10,27,0,0,0,0,50,2015,40.718193,-73.946682
0,8,0,0,0,0,0,8,2015,40.820755,-73.939732
0,0,8,0,0,0,0,8,2015,40.825166,-73.940226
1,10,4,1,4,0,0,20,2015,40.827452,-73.939827
1,5,12,0,0,0,0,18,2015,40.824655,-73.938359
7,18,50,40,13,0,0,128,2015,40.577192,-74.000572
8,18,53,42,13,0,0,134,2015,40.577099,-74.001393
4,10,28,23,7,0,0,72,2015,40.577887,-74.000155
4,10,29,23,7,0,0,73,2015,40.577104,-74.001328
7,18,51,42,13,0,0,131,2015,40.576989,-74.002372
8,18,52,43,13,0,0,134,2015,40.578309,-74.000234
0,0,1,10,0,0,0,11,2015,40.869884,-73.886757
0,0,7,13,0,0,0,20,2015,40.864671,-73.90374
0,17,11,20,0,0,0,48,2015,40.854089,-73.905903
1,3,4,0,0,0,0,39,2015,40.683666,-73.96773
31,18,16,0,0,0,0,251,2015,40.710219,-73.968532
70,27,24,0,0,0,0,605,2015,40.709915,-73.968525
89,0,1,0,0,0,0,90,2015,40.853952,-73.906026
0,17,18,0,0,0,0,35,2015,40.685578,-73.956231
2,3,5,0,0,0,0,49,2015,40.719627,-73.954686
39,51,19,0,0,0,0,429,2015,40.751836,-73.972981
18,52,1,0,0,0,0,71,2015,40.607014,-73.990074
1,1,0,0,0,0,0,8,2015,40.684449,-73.910617
1,4,6,0,0,0,0,48,2015,40.682818,-73.965794
3,4,8,0,0,0,0,75,2015,40.805459,-73.939969
14,22,34,23,0,0,0,93,2015,40.684739,-73.975096
15,29,44,28,0,0,0,116,2015,40.684228,-73.974029
0,18,10,0,0,0,0,93,2015,40.695665,-73.93357
12,33,12,1,0,0,0,289,2015,40.740531,-73.99113
0,23,72,25,21,0,0,141,2015,40.679546,-73.934134
10,9,8,1,0,0,0,110,2015,40.72288,-73.977773
31,56,10,0,0,0,0,483,2015,40.71004,-74.007405
19,7,24,0,0,0,0,123,2015,40.68679,-73.97851
25,0,0,0,0,0,0,25,2015,40.825895,-73.905773
0,52,16,1,0,0,0,69,2015,40.828295,-73.875298
0,9,9,7,0,0,0,25,2015,40.847742,-73.919235
0,9,9,7,0,0,0,25,2015,40.847803,-73.919144
0,19,13,5,0,0,0,37,2015,40.847061,-73.917743
50,50,90,10,0,0,0,200,2015,40.737454,-73.956406
14,37,48,4,0,0,0,103,2015,40.766507,-73.992217
19,39,21,0,0,0,0,392,2015,40.766507,-73.992217
22,29,51,0,0,0,0,103,2015,40.735584,-73.959767
7,2,20,0,0,0,0,122,2015,40.727235,-74.006433
37,7,22,8,0,0,0,74,2015,40.837397,-73.914452
25,0,0,0,0,0,0,25,2015,40.677552,-73.993107
0,3,7,10,0,0,0,21,2015,40.708041,-73.962662
37,0,0,0,0,0,0,37,2015,40.747511,-73.993984
0,9,1,0,0,0,0,29,2015,40.802762,-73.953542
0,2,0,0,0,0,0,8,2015,40.698786,-73.932892
0,5,6,0,0,0,0,55,2015,40.84283,-73.893493
9,13,6,1,0,0,0,440,2015,40.6936,-73.982471
21,65,29,5,0,0,0,598,2015,40.758767,-73.996112
60,0,0,0,0,0,0,60,2015,40.837993,-73.895272
40,49,15,0,0,0,0,522,2015,40.713537,-73.967297
0,2,0,0,0,0,0,8,2015,40.694175,-73.943178
0,1,10,10,1,0,0,22,2015,40.708525,-73.951628
15,25,6,0,0,0,0,225,2015,40.757343,-73.997831
0,6,0,0,0,0,0,6,2015,40.705441,-73.931627
0,4,1,1,0,0,0,6,2015,40.70825,-73.948944
0,0,2,2,0,0,0,4,2015,40.722437,-73.947346
0,4,0,0,0,0,0,4,2015,40.708862,-73.950228
0,0,3,1,0,0,0,4,2015,40.707511,-73.941266
2,2,1,1,0,0,0,6,2015,40.667549,-73.886052
0,4,0,0,0,0,0,4,2015,40.700491,-73.943916
7,1,0,0,0,0,0,8,2015,40.671851,-73.904949
0,0,0,4,2,0,0,6,2015,40.692375,-73.92168
0,6,0,0,0,0,0,6,2015,40.699288,-73.915981
0,3,3,0,0,0,0,6,2015,40.677046,-73.910868
0,0,1,2,0,0,0,3,2015,40.694627,-73.942702
0,7,11,7,4,0,0,29,2015,40.666675,-73.923744
4,12,0,0,0,0,0,16,2015,40.688687,-73.961623
0,3,0,3,1,0,0,7,2015,40.6849,-73.91632
0,3,3,1,0,0,0,7,2015,40.684908,-73.916263
0,3,3,0,1,0,0,7,2015,40.684922,-73.916151
0,6,18,11,2,0,0,37,2015,40.671372,-73.913147
0,2,1,0,0,0,0,3,2015,40.68499,-73.941776
0,2,28,6,6,0,0,42,2015,40.667424,-73.923999
0,10,35,11,10,0,0,66,2015,40.667452,-73.92419
9,10,11,0,0,0,0,120,2015,40.7085,-74.004916
2,8,0,0,0,0,0,50,2015,40.712651,-73.95218
18,28,54,29,0,0,0,256,2015,40.711208,-73.986719
0,0,3,0,0,0,0,15,2015,40.699118,-73.932109
2,39,29,11,0,5,0,86,2015,40.847549,-73.913625
0,40,30,20,0,0,0,90,2015,40.73335,-73.989431
0,1,1,0,0,0,0,7,2015,40.69187,-73.926196
5,61,1,0,0,0,0,67,2015,40.62887,-74.076516
0,12,15,4,0,0,0,31,2014,40.658302,-73.882849
0,12,15,4,0,0,0,31,2014,40.65867,-73.88313
0,12,15,0,0,0,0,27,2014,40.658484,-73.884143
0,12,15,4,0,0,0,31,2014,40.658652,-73.884265
0,15,16,0,0,0,0,31,2014,40.659132,-73.884397
1,65,23,0,0,0,0,89,2014,40.657778,-73.883084
37,15,21,6,0,0,0,79,2014,40.683362,-73.911657
40,10,5,0,0,0,0,55,2014,40.684214,-73.912781
29,93,101,25,0,0,0,248,2014,40.849356,-73.898377
0,15,30,12,0,0,0,152,2014,40.824253,-73.915802
0,30,50,15,0,0,0,152,2014,40.824253,-73.915802
46,85,19,0,0,0,0,750,2014,40.687144,-73.981243
0,5,37,27,0,0,0,69,2014,40.821703,-73.900768
0,17,55,66,21,0,0,159,2014,40.697,-73.977428
0,91,0,0,0,0,0,91,2014,40.816744,-73.88748
0,91,0,0,0,0,0,91,2014,40.844581,-73.893053
8,7,14,0,0,0,0,142,2014,40.671173,-73.954878
0,15,65,21,0,0,0,101,2014,40.672159,-73.916899
0,1,47,0,0,0,0,48,2014,40.672578,-73.918423
2,200,1,0,0,0,0,203,2014,40.784985,-73.943444
24,33,1,0,0,0,0,58,2014,40.654254,-73.948459
24,24,50,0,0,0,0,98,2014,40.734763,-73.959258
0,93,1,0,0,0,0,94,2014,40.688856,-73.934247
0,0,0,0,0,0,0,24,2014,40.722716,-73.981168
0,0,0,0,0,0,0,269,2014,40.727478,-73.977519
0,0,0,0,0,0,0,42,2014,40.797964,-73.932052
0,0,0,0,0,0,0,207,2014,40.819411,-73.911155
0,0,0,0,0,0,0,252,2014,40.685579,-73.916976
0,0,0,0,0,0,0,80,2014,40.800312,-73.944623
151,0,0,0,0,0,0,151,2014,40.740643,-73.861298
27,28,61,0,0,0,0,116,2014,40.771711,-73.990397
24,13,46,6,0,0,0,89,2014,40.703984,-73.793742
0,0,1,0,10,0,0,11,2014,40.832348,-73.896625
0,39,13,5,0,0,0,57,2014,40.847854,-73.911077
1,5,5,0,1,0,0,12,2014,40.848677,-73.914372
0,6,14,0,0,0,0,20,2014,40.848688,-73.914419
7,65,65,26,0,0,0,163,2014,40.811296,-73.9054
5,7,7,0,0,0,0,93,2014,40.693462,-73.965493
0,0,4,4,0,0,0,8,2014,40.815723,-73.943407
8,10,4,0,0,0,0,22,2014,40.816084,-73.946838
4,9,4,0,0,0,0,17,2014,40.816732,-73.946365
0,2,13,0,0,0,0,15,2014,40.81656,-73.948258
1,3,11,0,0,0,0,15,2014,40.816634,-73.948225
0,8,0,0,0,0,0,8,2014,40.815595,-73.944411
0,4,4,0,0,0,0,8,2014,40.815902,-73.945094
0,8,0,0,0,0,0,8,2014,40.815933,-73.94517
0,8,0,0,0,0,0,8,2014,40.815966,-73.945242
0,4,4,0,0,0,0,8,2014,40.815996,-73.945318
53,89,25,2,0,0,0,844,2014,40.751554,-73.997647
4,34,20,6,0,0,0,64,2014,40.584004,-73.814831
15,12,27,0,0,0,0,54,2014,40.819305,-73.943339
8,20,24,6,0,0,0,58,2014,40.832201,-73.930759
0,20,9,14,11,0,0,54,2014,40.830152,-73.911838
11,22,10,11,0,0,0,54,2014,40.830259,-73.91178
0,0,3,1,3,0,0,7,2014,40.829337,-73.916547
0,14,18,4,0,0,0,36,2014,40.831243,-73.917806
0,1,9,6,4,0,0,20,2014,40.835477,-73.913453
0,16,13,5,0,0,0,34,2014,40.835359,-73.913106
0,2,35,33,0,0,0,70,2014,40.829245,-73.914433
2,16,25,5,0,0,0,48,2014,40.829473,-73.914299
0,14,10,6,12,0,0,42,2014,40.830128,-73.91389
0,21,13,9,0,0,0,43,2014,40.835974,-73.913561
0,21,22,0,0,0,0,43,2014,40.83556,-73.91328
0,6,15,8,1,0,0,30,2014,40.828775,-73.916681
0,1,7,4,4,0,0,16,2014,40.828783,-73.916703
0,10,12,5,0,0,0,27,2014,40.835844,-73.914978
0,19,25,13,0,0,0,57,2014,40.835811,-73.914985
0,1,31,9,0,0,0,41,2014,40.836165,-73.914663
0,24,5,14,11,0,0,54,2014,40.83064,-73.911566
0,0,0,0,0,0,0,536,2014,40.638543,-74.171232
18,44,60,20,4,0,0,146,2014,40.801405,-73.946092
0,1,2,0,0,0,0,15,2014,40.68957,-73.906748
3,13,40,28,11,0,0,95,2014,40.663841,-73.91103
0,1,2,1,0,0,0,4,2014,40.662729,-73.910902
0,1,3,2,0,0,0,6,2014,40.661705,-73.910615
1,4,13,9,5,0,0,32,2014,40.660717,-73.91058
1,4,14,9,4,0,0,32,2014,40.660753,-73.910238
0,1,3,2,1,0,0,7,2014,40.662581,-73.910841
1,5,18,12,4,0,0,40,2014,40.663191,-73.910999
0,1,2,1,0,0,0,4,2014,40.6631,-73.910995
0,1,2,1,0,0,0,4,2014,40.662987,-73.910966
0,1,2,1,1,0,0,5,2014,40.662724,-73.91088
0,1,2,1,1,0,0,5,2014,40.662652,-73.910862
1,0,2,1,0,0,0,4,2014,40.662617,-73.910873
0,1,2,1,0,0,0,4,2014,40.661936,-73.910698
0,1,2,1,0,0,0,4,2014,40.661823,-73.910669
0,1,2,1,0,0,0,4,2014,40.661565,-73.910604
0,1,2,1,0,0,0,4,2014,40.661453,-73.910576
2,6,24,15,6,0,0,53,2014,40.663536,-73.910129
0,1,4,4,2,0,0,11,2014,40.663495,-73.91014
0,1,2,1,1,0,0,5,2014,40.663385,-73.910112
0,1,2,1,1,0,0,5,2014,40.663308,-73.910094
1,3,16,11,4,0,0,35,2014,40.663275,-73.910065
1,3,15,11,6,0,0,36,2014,40.663234,-73.910076
0,0,3,3,0,0,0,6,2014,40.66196,-73.90975
1,4,14,9,4,0,0,32,2014,40.661886,-73.909732
0,0,3,2,1,0,0,6,2014,40.661477,-73.909624
0,0,3,2,1,0,0,6,2014,40.661403,-73.909606
0,1,5,4,2,0,0,12,2014,40.661328,-73.909588
2,5,18,12,4,0,0,41,2014,40.660494,-73.909373
0,0,3,2,1,0,0,6,2014,40.663756,-73.911492
1,2,8,5,1,0,0,17,2014,40.663964,-73.9101
1,4,14,9,4,0,0,32,2014,40.660766,-73.910241
0,0,3,2,1,0,0,6,2014,40.663775,-73.911369
1,0,2,1,0,0,0,4,2014,40.662543,-73.910855
0,1,2,1,0,0,0,4,2014,40.663061,-73.910988
1,0,2,1,0,0,0,4,2014,40.663026,-73.910977
1,0,2,1,0,0,0,4,2014,40.662952,-73.910959
1,0,2,1,0,0,0,4,2014,40.662913,-73.910949
1,0,2,1,0,0,0,4,2014,40.662691,-73.910891
1,0,2,1,0,0,0,4,2014,40.662655,-73.910884
1,0,2,1,0,0,0,4,2014,40.662581,-73.910862
0,0,2,1,1,0,0,4,2014,40.661897,-73.91069
0,0,1,1,0,0,0,2,2014,40.661862,-73.91068
0,1,2,1,0,0,0,4,2014,40.661788,-73.910662
0,1,2,1,0,0,0,4,2014,40.661749,-73.910651
0,1,2,1,0,0,0,4,2014,40.661527,-73.910594
0,1,2,1,0,0,0,4,2014,40.661491,-73.910583
0,1,2,1,0,0,0,4,2014,40.661417,-73.910565
0,1,2,1,0,0,0,4,2014,40.661379,-73.910554
0,9,11,1,0,0,0,105,2014,40.702406,-73.985949
20,27,25,3,0,0,0,372,2014,40.748972,-73.975761
66,129,88,14,0,0,0,298,2014,40.681447,-73.970879
21,23,10,0,0,0,0,270,2014,40.678186,-73.990828
6,10,3,0,0,0,0,94,2014,40.717579,-73.954363
30,68,1,0,0,0,0,99,2014,40.812801,-73.906944
1,7,3,0,0,0,0,55,2014,40.748686,-73.975411
0,1,7,3,0,0,0,11,2014,40.806748,-73.949938
0,0,7,16,25,6,0,54,2014,40.818535,-73.941356
0,2,5,5,0,0,0,12,2014,40.825893,-73.939694
0,10,1,33,0,0,0,44,2014,40.826066,-73.939568
0,17,10,0,0,0,0,27,2014,40.82642,-73.939289
0,10,25,14,0,0,0,49,2014,40.82738,-73.938609
0,6,10,2,0,0,0,18,2014,40.828122,-73.939356
0,4,8,1,0,0,0,13,2014,40.803429,-73.948669
0,0,4,0,0,0,0,4,2014,40.804318,-73.948022
4,0,4,4,0,0,0,12,2014,40.80531,-73.949549
0,1,12,2,0,0,0,15,2014,40.818703,-73.941916
0,0,0,10,0,0,0,10,2014,40.81872,-73.941955
0,0,0,10,0,0,0,10,2014,40.818769,-73.942075
0,1,12,2,0,0,0,15,2014,40.818786,-73.942114
0,1,12,2,0,0,0,15,2014,40.818802,-73.942154
0,5,10,1,0,0,0,16,2014,40.822037,-73.939998
0,0,29,12,0,0,0,41,2014,40.823288,-73.938989
1,4,2,0,0,0,0,7,2014,40.826063,-73.93977
1,0,17,0,0,0,0,18,2014,40.82608,-73.93981
0,4,4,0,0,0,0,8,2014,40.804337,-73.947245
23,35,19,0,0,0,0,378,2014,40.686556,-73.978164
0,2,0,0,0,0,0,8,2014,40.689388,-73.919838
0,0,0,0,4,0,0,4,2014,40.64283,-73.986941
0,0,0,0,4,0,0,4,2014,40.642792,-73.986877
0,0,0,0,4,0,0,4,2014,40.642737,-73.986783
0,0,0,0,4,0,0,4,2014,40.642679,-73.986689
0,0,0,0,4,0,0,4,2014,40.642622,-73.986596
0,0,0,0,4,0,0,4,2014,40.642567,-73.986502
0,0,0,0,4,0,0,4,2014,40.642262,-73.985997
0,0,0,0,4,0,0,4,2014,40.642205,-73.985904
0,0,0,0,4,0,0,4,2014,40.64215,-73.98581
51,52,40,0,0,0,0,714,2014,40.688643,-73.983658
0,0,0,0,0,0,0,147,2014,40.579931,-74.002707
50,131,1,0,0,0,0,182,2014,40.627218,-73.971057
